heat_loss_U_W_m2K,effective_velocity_factor,flow_proxy_blend,friction_factor,objective,return_RMSE_C,energy_residual_percent,mean_outlet_supply_C,mean_heat_loss_kW,thermal_delay_h,mean_head_drop_m,mean_flow_m3_s,near_optimal
0.42084103746866663,1.341830686334262,0.9394841591789951,0.02,2.064592532697658,1.9690535248825207,1.1298194314797145,80.06983767250475,1765.207960956612,3.57441996354876,83.86825728291534,0.43945488857313136,False
0.3799338051355339,1.2770200456482532,0.9364497286029102,0.02,2.0672183359868823,1.9857382311907759,0.9525916906375671,80.08361705660492,1593.928721957379,3.57597279435896,83.78871572474218,0.43926405963512993,False
0.5106790006824027,1.3631896156514829,0.9747966975959833,0.02,2.0701675805427016,1.9649717570294776,1.2611211645902058,79.98177448205554,2142.397150623632,3.556447892979701,84.79822328414372,0.4416756196247361,False
0.55928936203196,1.5260910063835829,0.9690798330465407,0.02,2.071063405033124,1.924843808929472,1.7593356327703917,80.01541435673718,2346.5738388924146,3.5593451805979917,84.64712845578812,0.4413160980725655,False
0.4267272074799505,1.2489451378324918,0.9613814631672706,0.02,2.076414445773149,1.9999870656044545,0.8999005691948694,80.01273267873911,1790.330880345865,3.5632541550468293,84.44399242866756,0.44083196383005485,False
0.5170419089637368,1.3578251134632637,0.9719807801455299,0.02,2.083748104168903,1.9796967659051738,1.2482142887821401,79.97164222570385,2168.4884064656017,3.557874400719602,84.7237734736144,0.44149853251626686,False
0.47056533484016017,1.4441872847459776,0.9362508773853011,0.02,2.0892923257661415,1.9680779238057484,1.4469180948143616,80.06518877199834,1973.136256456854,3.5760746010169986,83.78350528607675,0.4392515543015178,False
0.4023811298864898,1.1611870032116953,0.9677949408784218,0.02,2.094423736815331,2.0394433585679748,0.6333653389406587,79.9890852338449,1688.2753404778355,3.5599970094397144,84.6131978715277,0.44123529391450655,False
0.4113045341345234,1.279958537288567,0.9376413954116541,0.02,2.095707254975813,2.012698197890398,0.9770192428305121,80.04779951685799,1724.6723751297936,3.5753628133435154,83.81994589583017,0.43933900104699025,False
0.5483645895672059,1.4760023790503218,0.9580355337827627,0.02,2.101160048835029,1.9673963525421356,1.6092654764583807,80.00065865086214,2299.204667774096,3.5649557840115427,84.35582160160425,0.44062154538907755,False
0.2628808599688803,1.0923267069749962,0.9075607888203219,0.02,2.104346034163151,2.066326742786582,0.39523197299927965,80.13199947016436,1102.5855578812077,3.5908241843189836,83.03439050901545,0.43744729515149045,False
0.5658352737708644,1.53171088343068,0.9549864430971915,0.02,2.108058865198673,1.96023783411497,1.7791868299425486,80.01071472455247,2372.389163923468,3.566507866595708,84.27553514899849,0.44042979450771497,False
0.13787425871963555,1.5112568718778498,0.8391082938663601,0.02,2.109073839117643,1.9814363702114635,1.4441288712396816,80.43339116163934,578.810414832598,3.6265119772254413,81.26826096411357,0.43314246213979857,False
0.3368508695702248,1.2231457848148268,0.9147943499997815,0.02,2.1112035644494442,2.0430527521371884,0.7820563918270752,80.10761304925128,1412.4378453298482,3.5870939492356553,83.22276803851092,0.43790219855535284,False
0.33933570342242614,1.3105394851963719,0.8989722363901372,0.02,2.1122795390858307,2.024682237931217,1.0182434877915296,80.14674068646889,1422.543425951815,3.5952632539686253,82.81115941312476,0.4369071792061335,False
0.3234128617529391,1.3982963860978233,0.8837156371001829,0.02,2.119209811787025,2.014306964840495,1.222616210030927,80.20195655127787,1355.8240853254551,3.6031758874394533,82.41577451383515,0.43594772385956465,False
0.29377191971144223,1.4339637708776622,0.873292459925793,0.02,2.121108795649281,2.0088499715071824,1.303667090283527,80.24758664780036,1231.7949535863063,3.6086017862828688,82.14650449566103,0.4352922322340629,False
0.4499767976115626,1.3175399988356897,0.9333669963132006,0.02,2.1229027021982096,2.0304140376343947,1.0986333104103478,80.02300266606692,1885.6733754891784,3.577551725133719,83.70796816691103,0.4390701931042478,False
0.37594242068819994,1.539028195668463,0.8887977097761091,0.02,2.1257533170399596,1.9891380461580077,1.6115491367374872,80.20074667718525,1576.1601128445466,3.6005362719098044,82.54731491407449,0.43626732468986107,False
0.42878040281211993,1.3944071411174639,0.9140217689889032,0.02,2.127242448214811,2.0195381603561136,1.2777174137150462,80.08543804915304,1796.7969931387445,3.587491987543396,83.20263244574613,0.43785361256528676,False
